map#	urban_packing	rural_packing	college_degree_packing	income_packing	poverty_packing	minority_packing	repub_packing	dem_packing	compactness	minority_wins	dem_wins
203	0.5314288409	0.5514245237	0.7293314063	0.574238556	0.5961528315	0.5376547725	0.439975714	0.451430928	0.501140989	13	40
204	0.3814939731	0.2711209915	0.4884212686	0.6529016313	0.5422477641	0.6424776744	0.4316520316	0.4645650763	0.3764995735	12	37
205	0.5160869171	0.4412316755	0.5370723026	0.3676991204	0.5540601818	0.599672494	0.4049621706	0.4330169418	0.396169536	11	37
206	0.4458755146	0.4488346464	0.6800985953	0.6543660365	0.707192817	0.604731415	0.6688202278	0.6762904635	0.4133240526	13	39
207	0.5068399622	0.5654725523	0.6056419222	0.633629976	0.6876057626	0.8465129528	0.7345691048	0.7619866295	0.2499725297	11	37
208	0.5192953484	0.5122942446	0.4451091265	0.6264697465	0.6221295847	0.5524570522	0.429672395	0.4416843654	0.1842796603	11	39
209	0.6941509753	0.6889425839	0.4591359318	0.5139661906	0.8533133399	0.6449295204	0.5871631686	0.6064796929	0.4511732819	11	42
210	0.2095834768	0.2920281671	0.3900177256	0.718603873	0.6290821664	0.4005856876	0.5247571318	0.5268329724	0.4395402578	13	41
211	0.2876826308	0.2579219232	0.3978796252	0.5466635068	0.4787071239	0.3394494051	0.2551623677	0.263810936	0.2813945368	10	38
212	0.6492606154	0.6597413676	0.545232132	0.4357933618	0.4977948199	0.6961446888	0.5365231674	0.5555001353	0.1897287355	11	40
213	0.5305291903	0.4184086613	0.677614999	0.6275086754	0.6102625915	0.5058011106	0.505317577	0.4844941996	0.4840471097	11	42
214	0.5488903221	0.5130959018	0.7377125577	0.6495009484	0.6178240894	0.6532540199	0.5599677925	0.5669424698	0.4423460755	13	40
215	0.3736912317	0.3342707085	0.4303140551	0.1688780755	0.3321507707	0.1826071369	0.1929017649	0.2167888333	0.4772770941	12	39
216	0.5006973314	0.4652804037	0.4237798315	0.5563777561	0.7231066538	0.5015432339	0.5400497828	0.535745834	0.3635868806	12	39
217	0.3206966676	0.4204482132	0.5951907873	0.584433905	0.5188881286	0.4264068341	0.4699401304	0.4584682978	0.4760773321	12	40
218	0.7751111831	0.6527389714	0.7204141913	0.6806194347	0.7871816359	0.8367207065	0.6769066097	0.6843868081	0.2466697471	12	40
219	0.4267940438	0.4209737146	0.5168949008	0.6435452343	0.5407337544	0.4493512622	0.4615197995	0.4750670406	0.2929353624	12	41
220	0.547329665	0.4671458892	0.6057494619	0.6023564312	0.5896476153	0.5997296337	0.5286917178	0.5415654177	0.3583755693	12	40
221	0.615892406	0.5064582231	0.337825842	0.5727819522	0.459439865	0.581088063	0.4261813496	0.4977572649	0.544278487	12	41
222	0.6628220807	0.6747571135	0.5226228127	0.5573441723	0.5598760217	0.5715162943	0.4618509808	0.4786982242	0.3044902412	11	39
223	0.5478874434	0.6210740346	0.5077973857	0.5169753627	0.7878900164	0.8730503675	0.8015624928	0.82939864	0.5737493151	12	39
224	0.307196229	0.3243971994	0.7941018202	0.6550055315	0.6000559423	0.5445006802	0.4476281526	0.4675017381	0.1788650339	12	40
225	0.240764905	0.1546692715	0.4925179731	0.430603746	0.4223782808	0.1802791648	0.1935328384	0.1925985577	0.4550170386	13	41
226	0.7525141462	0.7147859273	0.560729288	0.5742228933	0.6408095808	0.704256949	0.5713263227	0.5737766954	0.5065965352	13	39
227	0.2470501714	0.1765201675	0.360930939	0.3897995844	0.4291524336	0.5498943012	0.4985795678	0.5212519311	0.3198558423	11	39
228	0.3007952098	0.2627297503	0.5694188006	0.7002962224	0.8015076563	0.5207658854	0.6133836745	0.6019282517	0.3474036884	13	39
229	0.3004980705	0.3231700514	0.4645228017	0.4251357437	0.5931791265	0.3629264619	0.3065925537	0.3260760649	0.2586763917	12	42
230	0.3756715254	0.3111696298	0.3465416169	0.5264695323	0.4469265962	0.3633655384	0.3491174143	0.3714546425	0.2564042763	12	39
231	0.4093152001	0.3646489567	0.6346831263	0.6161285951	0.7658175955	0.8208393298	0.8621594296	0.8914879916	0.5568599841	14	39
232	0.6147169858	0.5022931736	0.52525475	0.6192391533	0.802660196	0.4355296664	0.4401789348	0.4610964899	0.5107637299	14	39
233	0.5115874898	0.5705445225	0.4580988164	0.5181782335	0.7818531863	0.6350056369	0.5749113073	0.6000564662	0.2205496482	11	41
234	0.661351961	0.5662635755	0.4862607627	0.4991881795	0.5578784944	0.6290789096	0.5544571994	0.5408521813	0.3200782065	12	39
235	0.5049628185	0.4433063428	0.5309803248	0.5859504128	0.7169704553	0.6795516225	0.5516828634	0.5600224959	0.296219601	12	42
236	0.500585937	0.5209211213	0.756986353	0.7644435746	0.7719078497	0.9275679689	0.8616662896	0.8708247363	0.3416002067	13	37
237	0.6613040761	0.6451741399	0.449393473	0.4032851093	0.4082508317	0.6777962208	0.5401463154	0.5698236733	0.513033143	12	43
238	0.2490102788	0.3410545686	0.6472482719	0.3789767125	0.3812595878	0.4043746123	0.3180889205	0.3187164276	0.2413910394	12	40
239	0.5448263071	0.4864323125	0.4611959041	0.3973185472	0.3905554561	0.5458829866	0.3695418639	0.4117219046	0.4036074119	11	39
240	0.5841472956	0.6072869451	0.5335368531	0.5911647681	0.698858526	0.6789385949	0.7229471804	0.7319369169	0.2610616709	11	41
241	0.5298418548	0.4277971579	0.3600427039	0.4652252235	0.6692353885	0.6661635283	0.5869374891	0.6092212555	0.5103328259	12	38
242	0.646407928	0.6728949902	0.7866145474	0.7327078873	0.8004906574	0.7168109894	0.8118740446	0.7945146553	0.4337931764	13	40
243	0.5072412584	0.4878791476	0.4411083759	0.5580415751	0.5154329345	0.5216514964	0.5074159504	0.5093409018	0.310539592	12	40
244	0.5270261805	0.5954300942	0.4739657645	0.6252953941	0.5355500725	0.4293243708	0.4388355332	0.4430268161	0.4752249955	13	39
245	0.5057329897	0.5013804107	0.6066020874	0.4021200325	0.3938847681	0.5481353581	0.5014851924	0.5240174579	0.6580434962	13	39
246	0.3976344404	0.3773789727	0.4243477905	0.6578512119	0.530810247	0.4133371897	0.5582612073	0.5541403072	0.4282683666	12	41
247	0.3788911106	0.3994037675	0.2870681303	0.1885200168	0.2483507555	0.4973166472	0.3267300019	0.3209194513	0.3851334369	12	41
248	0.295224329	0.3676772861	0.3290329825	0.5563388495	0.7131203182	0.6018305614	0.6425471106	0.6285922597	0.3733587465	12	40
249	0.2741895049	0.36040209	0.4172741796	0.4247968341	0.6760222344	0.5427951294	0.6335516376	0.6689243744	0.4271443167	12	43
250	0.3115948626	0.3619763966	0.5490307754	0.7547184207	0.818942219	0.7013521816	0.6160212109	0.6312916079	0.3459355915	12	41
251	0.5492977465	0.4857684151	0.3308390454	0.3632015394	0.3066820643	0.3584102537	0.3288774017	0.3367749007	0.4545759963	12	39
252	0.438615416	0.3439547322	0.5649303747	0.6770937607	0.5511686383	0.6161394295	0.5153559633	0.5276066627	0.2802586753	12	38
253	0.2671056487	0.3431747285	0.4028589846	0.3499880362	0.4446288175	0.4224520526	0.2301568784	0.2442258218	0.0711251558	11	40
254	0.4158010083	0.4513554324	0.5667399925	0.5581311189	0.522627754	0.4866805578	0.4125738934	0.4325466489	0.4549973985	14	40
255	0.375072216	0.3150414757	0.4893352359	0.5556941125	0.5900064876	0.4725284658	0.4398866301	0.4581091493	0.1598076917	12	39
256	0.4354328276	0.4991056816	0.6350339525	0.4955701584	0.5369123241	0.6932453399	0.5505113677	0.5670263434	0.4506758012	11	41
257	0.5513323832	0.4861769755	0.482247142	0.4440211395	0.5850498518	0.6024537786	0.4717504347	0.5058501935	0.2294578632	12	40
258	0.4418520222	0.4289300759	0.4098138794	0.4686090134	0.4847268694	0.5035608042	0.3414952521	0.3622627759	0.377087909	11	38
259	0.5575965863	0.6379167248	0.7065560055	0.7194058615	0.7291646567	0.6251399874	0.5466178562	0.5717665622	0.402946999	11	39
260	0.9333198024	1	0.7984118973	0.5706137673	0.4984611752	0.6066985945	0.4885778199	0.4759792568	0.2339592296	11	39
261	0.3362664575	0.3714563397	0.7290964237	0.5633239596	0.6966939254	0.3062185872	0.4628979427	0.4694879585	0.3650234274	12	43
262	0.3569456282	0.4275561517	0.7929674981	0.4635045433	0.5814225304	0.3438226761	0.3111626923	0.3127514496	0.4697871611	14	42
263	0.4129089791	0.2993918622	0.5453163066	0.5127845649	0.4391226347	0.5820780547	0.4151894653	0.4455560361	0.5602313072	14	38
264	0.3652256821	0.3664951909	0.4714963633	0.4414687712	0.4430102094	0.4597442605	0.3310136742	0.359667467	0.5827119204	12	38
265	0.536181827	0.5275017262	0.174438151	0.5628213314	0.6668276403	0.6139102398	0.6956793463	0.6850275013	0.3664562227	13	40
266	0.6298645638	0.6884668227	0.5194340011	0.6342145079	0.7151132086	0.7161016261	0.6923362102	0.697454503	0.5558118503	15	39
267	0.5892738327	0.4884270681	0.447192712	0.5858383635	0.5983481537	0.6000031372	0.4357605926	0.4561211658	0.3661187421	11	43
268	0.7118053299	0.7030098382	0.3919629605	0.4838845634	0.4994017775	0.4969058801	0.3609467431	0.4002634416	0.3983320849	12	39
269	0.4782787137	0.479163825	0.3301155314	0.5506132738	0.5711201923	0.3830283952	0.5395829242	0.5386687077	0.4477741092	14	42
270	0.4005870964	0.3044820531	0.6536398844	0.4747808084	0.5464828817	0.4911538749	0.4479187557	0.473404716	0.271944459	12	40
271	0.3423961532	0.2850773441	0.4418933492	0.4102145514	0.5112269787	0.3142356941	0.2375958772	0.24229338	0.3522217895	11	39
272	0.4887080062	0.3701864928	0.5704507124	0.4618390331	0.5381588429	0.4707922699	0.2639577664	0.2830798471	0.5178062274	12	40
273	0.355841569	0.442352736	0.8031900571	0.7588742802	0.8005541794	0.6785339818	0.5612316853	0.5639098264	0.4286109983	11	40
274	0.516575716	0.5615963836	0.5575782241	0.7103896692	0.7709105508	0.4487385763	0.451638624	0.4486906105	0.3306621517	13	41
275	0.3497644304	0.2600262971	0.5497724437	0.6547052327	0.7341155722	0.4366850322	0.5047497859	0.5048713546	0.4831420852	13	44
276	0.410331745	0.3396894628	0.6620556481	0.6038508949	0.6357354308	0.2741241105	0.3623045426	0.3762028606	0.1998340049	12	40
277	0.5160007392	0.5464181745	0.5334637781	0.5274470315	0.6042730899	0.4394933633	0.3851478188	0.3927949457	0.4314125651	14	40
278	0.5327921716	0.5659667901	0.2072132784	0.2903602715	0.2788967374	0.6827447005	0.4732181102	0.4862236467	0.1354766289	12	43
279	0.3569963602	0.3999483838	0.5494960242	0.4563246905	0.4523327718	0.3926621679	0.3842819496	0.398134414	0.3341882526	13	39
280	0.4706572107	0.4089089158	0.4904982745	0.5668719488	0.4902367399	0.5011022192	0.3060573658	0.3499092312	0.2489173996	12	39
281	0.3617207729	0.2884913723	0.4253756772	0.5573968581	0.4620979094	0.6256644366	0.4125683789	0.4177806876	0.2480966675	11	41
282	0.2123374966	0.3870177137	0.3421020078	0.227884962	0	0.1989259025	0.1591398419	0.166795415	0.4333511072	15	40
283	0.3374321379	0.2416717366	0.3028000723	0.4519669132	0.5000307415	0.338527046	0.369387304	0.3627609784	0.02883282	12	40
284	0.4336526963	0.2569527153	0.3790235269	0.2583408393	0.3153871608	0.2731092236	0.2466289248	0.2481260916	0.2899222006	13	40
285	0.5594373901	0.5016670157	0.6760729522	0.5269221921	0.4584217851	0.4692758566	0.5313123775	0.5281908267	0.3923578784	13	39
286	0.2966454747	0.2340618878	0.6784056972	0.612306429	0.607277824	0.3254810421	0.2909860644	0.3071172141	0.2467597358	11	39
287	0.5000417192	0.4199852707	0.6075771008	0.7874565761	0.7175474114	0.6660643368	0.5920452688	0.5964133339	0.2420499977	13	38
288	0.5756971174	0.5460272237	0.701368466	0.7215836419	0.7525554888	0.607953728	0.7513300515	0.7471908698	0.5686074472	12	41
289	0.4758277651	0.4436871894	0.8183961218	0.6646800575	0.692344095	0.8243836164	0.6842014266	0.7057737767	0.2148619144	12	39
290	0.2884276069	0.1957920576	0.5249262244	0.4428569807	0.4592104218	0.3894433102	0.3486537531	0.3709234707	0.3368297894	12	40
291	0.3711656724	0.3137884081	0.4951621601	0.6405667862	0.5661903535	0.4083390378	0.4706933827	0.4939745814	0.5094653135	12	39
292	0.3669989321	0.4364194645	0.4802240197	0.4986922163	0.539852427	0.5928964083	0.5737347415	0.575142475	0.4248801717	12	40
293	0.3609266963	0.4909286552	0.6390877044	0.5813769989	0.688614556	0.5428852445	0.4853449612	0.4783132638	0.1458311276	13	40
294	0.7030443542	0.6584628475	0.4981150039	0.4689749953	0.3672841576	0.4126710866	0.4348685526	0.4449771861	0.5973871269	12	39
295	0.5751290394	0.5416090833	0.5801074975	0.5706235568	0.5097644379	0.5706578903	0.4753478481	0.4735697143	0.2291207613	13	42
296	0.5685014082	0.6092197108	0.5965289729	0.5038046957	0.4981384766	0.4873809069	0.6105619701	0.6046291513	0.3805496069	14	41
297	0.4831224477	0.4982893285	0.4798716557	0.543057327	0.6794039033	0.4772660978	0.4859493461	0.5062209058	0.2562430813	13	40
298	0.4436189604	0.5787152195	0.5698577278	0.6854612736	0.677483313	0.4188977526	0.5454587047	0.5453820268	0.2719420644	12	41
299	0.4863840741	0.4637750236	0.3986358524	0.4578407062	0.4212895779	0.3222224932	0.4173966406	0.4062073858	0.480859026	14	41
300	0.7172450925	0.6216348688	0.7187817792	0.7404046184	0.6094499442	0.7153076357	0.5424042684	0.5775956706	0.6434503126	12	39
301	0.3244100955	0.3270268342	0.403733098	0.6699008498	0.7275145542	0.2828342132	0.5089097555	0.5200230459	0.3558257468	12	38
302	0.5919913529	0.4930665162	0.5480560806	0.5359513007	0.3136393314	0.617650412	0.4222630441	0.4597366484	0.5961795504	12	40
303	0.5532294333	0.6035549342	0.7984963205	0.6681228015	0.8581554067	0.6798618003	0.8911502398	0.8662361826	0.6218316837	13	41
304	0.3196024633	0.2250067226	0.5462831413	0.5516796971	0.4440774695	0.4345645457	0.4116463926	0.4173492843	0.4002843335	13	38
305	0.606614874	0.6151563474	0.4870307537	0.5384014705	0.4087054511	0.4943007053	0.2427287341	0.2320728335	0.5064542008	13	40
306	0.5534861685	0.5175538662	0.7141891227	0.7171114605	0.5394210541	0.5972592134	0.5048614987	0.5059343961	0.2653133282	14	40
307	0.710556065	0.7354028816	0.670870307	0.6654059259	0.838616806	0.7605188804	0.7823769518	0.7768889601	0.3945172565	12	38
308	0.228557547	0.2105188681	0.5038565131	0.5084739654	0.3932220225	0.4193786763	0.5066812591	0.5377463581	0.6463104684	12	42
309	0.2679608853	0.2612007714	0.4261095927	0.5544470392	0.7182745978	0.6301096396	0.5016050719	0.5188464747	0.2324450056	14	41
310	0.6381220764	0.583231367	0.5788087817	0.743853841	0.6983554322	0.6703901527	0.7188530971	0.7090918093	0.394285417	14	41
311	0.4127674043	0.4283992739	0.4663248396	0.3974404158	0.4994060495	0.5386561046	0.5161425037	0.5157422973	0.5298855554	12	41
312	0.4755883831	0.4860471053	0.8119407942	0.7086960421	0.7538851584	0.6760254722	0.66225917	0.6702156964	0.3258389377	13	39
313	0.6669616959	0.5642639339	0.6269228817	0.6634989429	0.7798407609	0.6032804426	0.7460118322	0.7206184771	0.4258723102	13	36
314	0.653291992	0.5693331377	0.4660983618	0.562312361	0.6905593031	0.5805174569	0.5417591262	0.5571936392	0.4712090441	13	39
315	0.5688873815	0.5725225459	0.6545901108	0.5747295219	0.6541802876	0.5184167413	0.5247552684	0.5225668211	0.1974420622	15	40
316	0.5315946271	0.4766356724	0.5916336449	0.6810860344	0.6406888114	0.5284049808	0.5647527669	0.5689338842	0.5555416733	12	42
317	0.5889465486	0.5368992205	0.3108299484	0.4615422813	0.2850296649	0.262240774	0.2680808067	0.2690310618	0.5247454191	13	37
318	0.4669489907	0.350752693	0.4137503642	0.5620206395	0.5402953487	0.5580570519	0.5745835417	0.5903827685	0.600436381	14	39
319	0.6442507461	0.5369561731	0.9429575617	0.7747071342	0.5729868634	0.6267640517	0.6580061064	0.644353086	0.5661415593	12	43
320	0.5523486518	0.4843804657	0.325525743	0.3748873146	0.4092387507	0.6023426191	0.4789271793	0.4970447832	0.2891720681	13	41
321	0.4662546976	0.3488173481	0.4562284459	0.6865444123	0.6762813533	0.4748361711	0.4780443947	0.4919301879	0.3473306305	13	40
322	0.4809413448	0.4283881144	0.5191757417	0.6959199578	0.5401767976	0.6715946158	0.6137468539	0.6456464874	0.2271047302	12	39
323	0.6455351206	0.5844241252	0.3505868444	0.5839858147	0.7871208491	0.6742889072	0.7713789694	0.7584784393	0.3563341485	13	39
324	0.4851203467	0.4925935084	0.4002451049	0.6610071993	0.668252331	0.6795882329	0.534387156	0.5441787531	0.4130064602	13	40
325	0.5164648799	0.51097332	0.4413017247	0.7641396874	0.6022919454	0.378183691	0.3929947435	0.3851577592	0.4421354678	12	41
326	0.7026733581	0.6478318889	0.5570552223	0.6558893874	0.6188304989	0.6990545326	0.5858629471	0.6165535611	0.4754320315	12	38
327	0.3246915725	0.2775625342	0.7292067783	0.6460141709	0.526015709	0.5086406345	0.526451312	0.5571871116	0.3105023506	13	40
328	0.5291696455	0.443120161	0.1861710478	0	0.1816565777	0.3433632956	0.3150880092	0.3267020459	0.4724424557	12	41
329	0.3383917456	0.1703886823	0.3171500108	0.5231474424	0.5617802676	0.6063610508	0.4095376301	0.4211258278	0.2921531548	11	41
330	0.9398850269	0.9369413049	0.6729588662	0.6400739996	0.645680013	0.8058329585	0.7095236697	0.7153379429	0.4454978363	10	40
331	0.5032897093	0.4922711885	0.5291515933	0.5914306445	0.6830714716	0.6286351966	0.599214322	0.6398298722	0.6255057581	12	39
332	0.3029844311	0.2651838554	0.4451094309	0.6976761215	0.6176494557	0.2950182467	0.3274703535	0.3237043343	0.2380426033	14	41
333	0.3789849789	0.2747659494	0.2236975968	0.6293160403	0.659468825	0.5254191465	0.4713462612	0.4959066919	0.4087691119	11	40
334	0.2380395889	0.2911560612	0.8492890212	0.6037864465	0.6339383819	0.3517676045	0.4199519558	0.4499065916	0.1797249917	11	40
335	0.5666940458	0.5674198117	0.3021285607	0.635447074	0.7037612659	0.4338584987	0.4513656654	0.4564772586	0.4385525175	11	40
336	0.1717921629	0.2329111711	0.6848508976	0.5162678557	0.5598609774	0.7370659996	0.6277411989	0.6487815223	0.3997177976	13	37
337	0.3358184607	0.3073093884	0.5026728736	0.3748053331	0.3410197757	0.4531353223	0.3934421442	0.3985285413	0.4392655838	14	38
338	0.8267610234	0.7025408349	0.3742680334	0.2709294087	0.4110351286	0.4958408838	0.5482163944	0.5577289554	0.4231168936	12	40
339	0.5774268558	0.4541640711	0.3911521629	0.4250937529	0.5005140278	0.5588811497	0.2368224932	0.2590879476	0.2900054574	12	39
340	0.6222033588	0.4561152675	0.3801226401	0.4834884354	0.4544635028	0.471434583	0.4279928776	0.4243876696	0.3795645938	12	40
341	0.2747124027	0.3702896946	0.6985728783	0.5415314528	0.6536293155	0.6762572445	0.6990119258	0.7178673872	0.3961528578	13	39
342	0.4044386474	0.3744818605	0.2107643147	0.4738294255	0.530001947	0.5797401601	0.5308548722	0.5370731356	0.2538350782	13	38
343	0.3314383578	0.255044166	0.5407919111	0.6038940083	0.7132711112	0.3914356397	0.410552515	0.4296700976	0.5845279257	11	40
344	0.5024070484	0.4984124965	0.6292939431	0.5634027945	0.5978170519	0.5327199245	0.600879801	0.6266727462	0.3021696887	12	38
345	0.4975679716	0.391906106	0.4890477949	0.5216753863	0.5212581676	0.3154925907	0.3656380966	0.3723992973	0.4190082889	13	39
346	0.2667731956	0.2966083912	0.5712088308	0.5078521445	0.4412994885	0.378556103	0.3575734551	0.3633361289	0.3323648179	13	41
347	0.5582337837	0.726454492	0.5712828469	0.5345969674	0.592823703	0.4502136537	0.6121670531	0.6204699061	0.3809035662	13	39
348	0.5151240399	0.4928790416	0.5569411391	0.5438831154	0.6135268493	0.5874226338	0.3521620702	0.3765133951	0.3844776154	12	41
349	0.308373437	0.2883201617	0.3348277606	0.2651022454	0.4354765012	0.1503135886	0.2377057644	0.2312543646	0.6788842598	12	41
350	0.391262486	0.4372576738	0.7077532632	0.7305967476	0.6053398654	0.6315643747	0.5470908909	0.5727495861	0.5670592653	12	39
351	0.6146635498	0.479501505	0.5965060493	0.3334925867	0.281088749	0.4719306812	0.4252585492	0.4411015725	0.5595024296	13	42
352	0.8112850151	0.7465530646	0.6422121532	0.6229456041	0.8658708143	0.6192143148	0.5951911261	0.6072569069	0.6030354843	12	40
353	0.4978965533	0.4491671431	0.3925099693	0.5910491855	0.5417206694	0.6459636462	0.5056857774	0.5320388949	0.4170287208	12	39
354	0.3007697263	0.3390580886	0.4608739934	0.4880998768	0.4922112053	0.4715383629	0.4599973917	0.4633749768	0.3258173269	12	39
355	0.4813594929	0.5312015696	0.4456564866	0.6827643705	0.6699962645	0.6314387799	0.5701586313	0.5833628992	0.2555630516	14	40
356	0.5678741834	0.3985005865	0.6354494949	0.372967513	0.4333385642	0.4153416637	0.3157915877	0.3001204045	0.1372185974	12	39
